COUNTYNAME,COUNTYFP,YEAR,FuelType,value
Licking,39089,2006,count_Energy Storage,0.0
Licking,39089,2007,count_Energy Storage,0
Licking,39089,2008,count_Energy Storage,0.0
Licking,39089,2009,count_Energy Storage,0.0
Licking,39089,2010,count_Energy Storage,0.0
Licking,39089,2011,count_Energy Storage,0.0
Licking,39089,2012,count_Energy Storage,0.0
Licking,39089,2013,count_Energy Storage,0.0
Licking,39089,2014,count_Energy Storage,0.0
Licking,39089,2015,count_Energy Storage,0.0
Licking,39089,2016,count_Energy Storage,0.0
Licking,39089,2017,count_Energy Storage,0.0
Licking,39089,2018,count_Energy Storage,0.0
Licking,39089,2019,count_Energy Storage,0.0
Licking,39089,2020,count_Energy Storage,1.0
Licking,39089,2021,count_Energy Storage,0.0
Licking,39089,2022,count_Energy Storage,0.0
Licking,39089,2023,count_Energy Storage,5.0
Licking,39089,2024,count_Energy Storage,2.0
Licking,39089,2000,count_Natural Gas/Propane,0
Licking,39089,2001,count_Natural Gas/Propane,0
Licking,39089,2002,count_Natural Gas/Propane,0
Licking,39089,2003,count_Natural Gas/Propane,0
Licking,39089,2004,count_Natural Gas/Propane,0
Licking,39089,2005,count_Natural Gas/Propane,0
Licking,39089,2006,count_Natural Gas/Propane,0.0
Licking,39089,2007,count_Natural Gas/Propane,0
Licking,39089,2008,count_Natural Gas/Propane,0.0
Licking,39089,2009,count_Natural Gas/Propane,0.0
Licking,39089,2010,count_Natural Gas/Propane,0.0
Licking,39089,2011,count_Natural Gas/Propane,0.0
Licking,39089,2012,count_Natural Gas/Propane,0.0
Licking,39089,2013,count_Natural Gas/Propane,0.0
Licking,39089,2014,count_Natural Gas/Propane,0.0
Licking,39089,2015,count_Natural Gas/Propane,0.0
Licking,39089,2016,count_Natural Gas/Propane,0.0
Licking,39089,2017,count_Natural Gas/Propane,0.0
Licking,39089,2018,count_Natural Gas/Propane,0.0
Licking,39089,2019,count_Natural Gas/Propane,0.0
Licking,39089,2020,count_Natural Gas/Propane,0.0
Licking,39089,2021,count_Natural Gas/Propane,0.0
Licking,39089,2022,count_Natural Gas/Propane,0.0
Licking,39089,2023,count_Natural Gas/Propane,1.0
Licking,39089,2024,count_Natural Gas/Propane,0.0
Licking,39089,2000,count_Solar,0
Licking,39089,2001,count_Solar,0
Licking,39089,2002,count_Solar,0
Licking,39089,2003,count_Solar,0
Licking,39089,2004,count_Solar,0
Licking,39089,2005,count_Solar,0
Licking,39089,2006,count_Solar,1.0
Licking,39089,2007,count_Solar,0
Licking,39089,2008,count_Solar,1.0
Licking,39089,2009,count_Solar,1.0
Licking,39089,2010,count_Solar,2.0
Licking,39089,2011,count_Solar,2.0
Licking,39089,2012,count_Solar,6.0
Licking,39089,2013,count_Solar,6.0
Licking,39089,2014,count_Solar,10.0
Licking,39089,2015,count_Solar,9.0
Licking,39089,2016,count_Solar,6.0
Licking,39089,2017,count_Solar,17.0
Licking,39089,2018,count_Solar,32.0
Licking,39089,2019,count_Solar,70.0
Licking,39089,2020,count_Solar,54.0
Licking,39089,2021,count_Solar,92.0
Licking,39089,2022,count_Solar,111.0
Licking,39089,2023,count_Solar,158.0
Licking,39089,2024,count_Solar,110.0
Licking,39089,2000,count_Waste Gas,0
Licking,39089,2001,count_Waste Gas,0
Licking,39089,2002,count_Waste Gas,0
Licking,39089,2003,count_Waste Gas,0
Licking,39089,2004,count_Waste Gas,0
Licking,39089,2005,count_Waste Gas,0
Licking,39089,2006,count_Waste Gas,0.0
Licking,39089,2007,count_Waste Gas,0
Licking,39089,2008,count_Waste Gas,0.0
Licking,39089,2009,count_Waste Gas,0.0
Licking,39089,2010,count_Waste Gas,0.0
Licking,39089,2011,count_Waste Gas,0.0
Licking,39089,2012,count_Waste Gas,0.0
Licking,39089,2013,count_Waste Gas,0.0
Licking,39089,2014,count_Waste Gas,0.0
Licking,39089,2015,count_Waste Gas,0.0
Licking,39089,2016,count_Waste Gas,0.0
Licking,39089,2017,count_Waste Gas,0.0
Licking,39089,2018,count_Waste Gas,0.0
Licking,39089,2019,count_Waste Gas,0.0
Licking,39089,2020,count_Waste Gas,0.0
Licking,39089,2021,count_Waste Gas,0.0
Licking,39089,2022,count_Waste Gas,0.0
Licking,39089,2023,count_Waste Gas,0.0
Licking,39089,2024,count_Waste Gas,0.0
Licking,39089,2000,count_Wind,0
Licking,39089,2001,count_Wind,0
Licking,39089,2002,count_Wind,0
Licking,39089,2003,count_Wind,0
Licking,39089,2004,count_Wind,0
Licking,39089,2005,count_Wind,0
Licking,39089,2006,count_Wind,0.0
Licking,39089,2007,count_Wind,0
Licking,39089,2008,count_Wind,0.0
Licking,39089,2009,count_Wind,0.0
Licking,39089,2010,count_Wind,1.0
Licking,39089,2011,count_Wind,0.0
Licking,39089,2012,count_Wind,0.0
Licking,39089,2013,count_Wind,0.0
Licking,39089,2014,count_Wind,0.0
Licking,39089,2015,count_Wind,0.0
Licking,39089,2016,count_Wind,0.0
Licking,39089,2017,count_Wind,0.0
Licking,39089,2018,count_Wind,0.0
Licking,39089,2019,count_Wind,0.0
Licking,39089,2020,count_Wind,0.0
Licking,39089,2021,count_Wind,0.0
Licking,39089,2022,count_Wind,0.0
Licking,39089,2023,count_Wind,0.0
Licking,39089,2024,count_Wind,0.0
Licking,39089,2000,total_Biofuel,0
Licking,39089,2001,total_Biofuel,0
Licking,39089,2002,total_Biofuel,0
Licking,39089,2003,total_Biofuel,0
Licking,39089,2004,total_Biofuel,0
Licking,39089,2005,total_Biofuel,0
Licking,39089,2006,total_Biofuel,0.0
Licking,39089,2007,total_Biofuel,0
Licking,39089,2008,total_Biofuel,0.0
Licking,39089,2009,total_Biofuel,0.0
Licking,39089,2010,total_Biofuel,0.0
Licking,39089,2011,total_Biofuel,0.0
Licking,39089,2012,total_Biofuel,0.0
Licking,39089,2013,total_Biofuel,0.0
Licking,39089,2014,total_Biofuel,0.0
Licking,39089,2015,total_Biofuel,0.0
Licking,39089,2016,total_Biofuel,0.0
Licking,39089,2017,total_Biofuel,0.0
Licking,39089,2018,total_Biofuel,0.0
Licking,39089,2019,total_Biofuel,0.0
Licking,39089,2020,total_Biofuel,0.0
Licking,39089,2021,total_Biofuel,0.0
Licking,39089,2022,total_Biofuel,0.0
Licking,39089,2023,total_Biofuel,0.0
Licking,39089,2024,total_Biofuel,0.0
Licking,39089,2000,total_Energy Storage,0
Licking,39089,2001,total_Energy Storage,0
Licking,39089,2002,total_Energy Storage,0
Licking,39089,2003,total_Energy Storage,0
Licking,39089,2004,total_Energy Storage,0
Licking,39089,2005,total_Energy Storage,0
Licking,39089,2006,total_Energy Storage,0.0
Licking,39089,2007,total_Energy Storage,0
Licking,39089,2008,total_Energy Storage,0.0
Licking,39089,2009,total_Energy Storage,0.0
Licking,39089,2010,total_Energy Storage,0.0
Licking,39089,2011,total_Energy Storage,0.0
Licking,39089,2012,total_Energy Storage,0.0
Licking,39089,2013,total_Energy Storage,0.0
Licking,39089,2014,total_Energy Storage,0.0
Licking,39089,2015,total_Energy Storage,0.0
Licking,39089,2016,total_Energy Storage,0.0
Licking,39089,2017,total_Energy Storage,0.0
Licking,39089,2018,total_Energy Storage,0.0
Licking,39089,2019,total_Energy Storage,0.0
Licking,39089,2020,total_Energy Storage,15.0
Licking,39089,2021,total_Energy Storage,0.0
Licking,39089,2022,total_Energy Storage,0.0
Licking,39089,2023,total_Energy Storage,29.93
Licking,39089,2024,total_Energy Storage,20.0
Licking,39089,2000,total_Natural Gas/Propane,0
Licking,39089,2001,total_Natural Gas/Propane,0
Licking,39089,2002,total_Natural Gas/Propane,0
Licking,39089,2003,total_Natural Gas/Propane,0
Licking,39089,2004,total_Natural Gas/Propane,0
Licking,39089,2005,total_Natural Gas/Propane,0
Licking,39089,2006,total_Natural Gas/Propane,0.0
Licking,39089,2007,total_Natural Gas/Propane,0
Licking,39089,2008,total_Natural Gas/Propane,0.0
Licking,39089,2009,total_Natural Gas/Propane,0.0
Licking,39089,2010,total_Natural Gas/Propane,0.0
Licking,39089,2011,total_Natural Gas/Propane,0.0
Licking,39089,2012,total_Natural Gas/Propane,0.0
Licking,39089,2013,total_Natural Gas/Propane,0.0
Licking,39089,2014,total_Natural Gas/Propane,0.0
Licking,39089,2015,total_Natural Gas/Propane,0.0
Licking,39089,2016,total_Natural Gas/Propane,0.0
Licking,39089,2017,total_Natural Gas/Propane,0.0
Licking,39089,2018,total_Natural Gas/Propane,0.0
Licking,39089,2019,total_Natural Gas/Propane,0.0
Licking,39089,2020,total_Natural Gas/Propane,0.0
Licking,39089,2021,total_Natural Gas/Propane,0.0
Licking,39089,2022,total_Natural Gas/Propane,0.0
Licking,39089,2023,total_Natural Gas/Propane,1180.0
Licking,39089,2024,total_Natural Gas/Propane,0.0
Licking,39089,2000,total_Solar,0
Licking,39089,2001,total_Solar,0
Licking,39089,2002,total_Solar,0
Licking,39089,2003,total_Solar,0
Licking,39089,2004,total_Solar,0
Licking,39089,2005,total_Solar,0
Licking,39089,2006,total_Solar,2.5
Licking,39089,2007,total_Solar,0
Licking,39089,2008,total_Solar,61.0
Licking,39089,2009,total_Solar,3.6
Licking,39089,2010,total_Solar,9.0
Licking,39089,2011,total_Solar,19.1
Licking,39089,2012,total_Solar,50.55
Licking,39089,2013,total_Solar,42.5
Licking,39089,2014,total_Solar,870.4
Licking,39089,2015,total_Solar,109.3
Licking,39089,2016,total_Solar,33.1
Licking,39089,2017,total_Solar,2773.1
Licking,39089,2018,total_Solar,215.9
Licking,39089,2019,total_Solar,455.5
Licking,39089,2020,total_Solar,439.09999999999997
Licking,39089,2021,total_Solar,726.558
Licking,39089,2022,total_Solar,776.39
Licking,39089,2023,total_Solar,1222.323
Licking,39089,2024,total_Solar,712.741
Licking,39089,2000,total_Waste Gas,0
Licking,39089,2001,total_Waste Gas,0
Licking,39089,2002,total_Waste Gas,0
Licking,39089,2003,total_Waste Gas,0
Licking,39089,2004,total_Waste Gas,0
Licking,39089,2005,total_Waste Gas,0
Licking,39089,2006,total_Waste Gas,0.0
Licking,39089,2007,total_Waste Gas,0
Licking,39089,2008,total_Waste Gas,0.0
Licking,39089,2009,total_Waste Gas,0.0
Licking,39089,2010,total_Waste Gas,0.0
Licking,39089,2011,total_Waste Gas,0.0
Licking,39089,2012,total_Waste Gas,0.0
Licking,39089,2013,total_Waste Gas,0.0
Licking,39089,2014,total_Waste Gas,0.0
Licking,39089,2015,total_Waste Gas,0.0
Licking,39089,2016,total_Waste Gas,0.0
Licking,39089,2017,total_Waste Gas,0.0
Licking,39089,2018,total_Waste Gas,0.0
Licking,39089,2019,total_Waste Gas,0.0
Licking,39089,2020,total_Waste Gas,0.0
Licking,39089,2021,total_Waste Gas,0.0
Licking,39089,2022,total_Waste Gas,0.0
Licking,39089,2023,total_Waste Gas,0.0
Licking,39089,2024,total_Waste Gas,0.0
Licking,39089,2000,total_Wind,0
Licking,39089,2001,total_Wind,0
Licking,39089,2002,total_Wind,0
Licking,39089,2003,total_Wind,0
Licking,39089,2004,total_Wind,0
Licking,39089,2005,total_Wind,0
Licking,39089,2006,total_Wind,0.0
Licking,39089,2007,total_Wind,0
Licking,39089,2008,total_Wind,0.0
Licking,39089,2009,total_Wind,0.0
Licking,39089,2010,total_Wind,2.4
Licking,39089,2011,total_Wind,0.0
Licking,39089,2012,total_Wind,0.0
Licking,39089,2013,total_Wind,0.0
Licking,39089,2014,total_Wind,0.0
Licking,39089,2015,total_Wind,0.0
Licking,39089,2016,total_Wind,0.0
Licking,39089,2017,total_Wind,0.0
Licking,39089,2018,total_Wind,0.0
Licking,39089,2019,total_Wind,0.0
Licking,39089,2020,total_Wind,0.0
Licking,39089,2021,total_Wind,0.0
Licking,39089,2022,total_Wind,0.0
Licking,39089,2023,total_Wind,0.0
Licking,39089,2024,total_Wind,0.0
Logan,39091,2000,count_Biofuel,0
Logan,39091,2001,count_Biofuel,0
Logan,39091,2002,count_Biofuel,0
Logan,39091,2003,count_Biofuel,0
Logan,39091,2004,count_Biofuel,0
Logan,39091,2005,count_Biofuel,0
Logan,39091,2006,count_Biofuel,0
Logan,39091,2007,count_Biofuel,0
Logan,39091,2008,count_Biofuel,0
Logan,39091,2009,count_Biofuel,0
Logan,39091,2010,count_Biofuel,0.0
Logan,39091,2011,count_Biofuel,0.0
Logan,39091,2012,count_Biofuel,0.0
Logan,39091,2013,count_Biofuel,0.0
Logan,39091,2014,count_Biofuel,0
Logan,39091,2015,count_Biofuel,0.0
Logan,39091,2016,count_Biofuel,0
Logan,39091,2017,count_Biofuel,0.0
Logan,39091,2018,count_Biofuel,0.0
Logan,39091,2019,count_Biofuel,0.0
Logan,39091,2020,count_Biofuel,0.0
Logan,39091,2021,count_Biofuel,0.0
Logan,39091,2022,count_Biofuel,0.0
Logan,39091,2023,count_Biofuel,0.0
Logan,39091,2024,count_Biofuel,0.0
Logan,39091,2000,count_Energy Storage,0
Logan,39091,2001,count_Energy Storage,0
Logan,39091,2002,count_Energy Storage,0
Logan,39091,2003,count_Energy Storage,0
Logan,39091,2004,count_Energy Storage,0
Logan,39091,2005,count_Energy Storage,0
Logan,39091,2006,count_Energy Storage,0
Logan,39091,2007,count_Energy Storage,0
Logan,39091,2008,count_Energy Storage,0
Logan,39091,2009,count_Energy Storage,0
Logan,39091,2010,count_Energy Storage,0.0
Logan,39091,2011,count_Energy Storage,0.0
Logan,39091,2012,count_Energy Storage,0.0
Logan,39091,2013,count_Energy Storage,0.0
Logan,39091,2014,count_Energy Storage,0
Logan,39091,2015,count_Energy Storage,0.0
Logan,39091,2016,count_Energy Storage,0
Logan,39091,2017,count_Energy Storage,0.0
Logan,39091,2018,count_Energy Storage,0.0
Logan,39091,2019,count_Energy Storage,0.0
Logan,39091,2020,count_Energy Storage,0.0
Logan,39091,2021,count_Energy Storage,0.0
Logan,39091,2022,count_Energy Storage,0.0
Logan,39091,2023,count_Energy Storage,0.0
Logan,39091,2024,count_Energy Storage,0.0
Logan,39091,2000,count_Natural Gas/Propane,0
Logan,39091,2001,count_Natural Gas/Propane,0
Logan,39091,2002,count_Natural Gas/Propane,0
Logan,39091,2003,count_Natural Gas/Propane,0
Logan,39091,2004,count_Natural Gas/Propane,0
Logan,39091,2005,count_Natural Gas/Propane,0
Logan,39091,2006,count_Natural Gas/Propane,0
Logan,39091,2007,count_Natural Gas/Propane,0
Logan,39091,2008,count_Natural Gas/Propane,0
Logan,39091,2009,count_Natural Gas/Propane,0
Logan,39091,2010,count_Natural Gas/Propane,0.0
Logan,39091,2011,count_Natural Gas/Propane,0.0
Logan,39091,2012,count_Natural Gas/Propane,0.0
Logan,39091,2013,count_Natural Gas/Propane,0.0
Logan,39091,2014,count_Natural Gas/Propane,0
Logan,39091,2015,count_Natural Gas/Propane,0.0
Logan,39091,2016,count_Natural Gas/Propane,0
Logan,39091,2017,count_Natural Gas/Propane,0.0
Logan,39091,2018,count_Natural Gas/Propane,0.0
Logan,39091,2019,count_Natural Gas/Propane,0.0
Logan,39091,2020,count_Natural Gas/Propane,0.0
Logan,39091,2021,count_Natural Gas/Propane,0.0
Logan,39091,2022,count_Natural Gas/Propane,0.0
Logan,39091,2023,count_Natural Gas/Propane,0.0
Logan,39091,2024,count_Natural Gas/Propane,0.0
Logan,39091,2000,count_Solar,0
Logan,39091,2001,count_Solar,0
Logan,39091,2002,count_Solar,0
Logan,39091,2003,count_Solar,0
Logan,39091,2004,count_Solar,0
Logan,39091,2005,count_Solar,0
Logan,39091,2006,count_Solar,0
Logan,39091,2007,count_Solar,0
Logan,39091,2008,count_Solar,0
Logan,39091,2009,count_Solar,0
Logan,39091,2010,count_Solar,0.0
Logan,39091,2011,count_Solar,1.0
Logan,39091,2012,count_Solar,1.0
Logan,39091,2013,count_Solar,1.0
Logan,39091,2014,count_Solar,0
Logan,39091,2015,count_Solar,1.0
Logan,39091,2016,count_Solar,0
Logan,39091,2017,count_Solar,1.0
Logan,39091,2018,count_Solar,1.0
Logan,39091,2019,count_Solar,9.0
Logan,39091,2020,count_Solar,10.0
Logan,39091,2021,count_Solar,9.0
Logan,39091,2022,count_Solar,10.0
Logan,39091,2023,count_Solar,18.0
Logan,39091,2024,count_Solar,7.0
Logan,39091,2000,count_Waste Gas,0
Logan,39091,2001,count_Waste Gas,0
Logan,39091,2002,count_Waste Gas,0
Logan,39091,2003,count_Waste Gas,0
Logan,39091,2004,count_Waste Gas,0
Logan,39091,2005,count_Waste Gas,0
Logan,39091,2006,count_Waste Gas,0
Logan,39091,2007,count_Waste Gas,0
Logan,39091,2008,count_Waste Gas,0
Logan,39091,2009,count_Waste Gas,0
Logan,39091,2010,count_Waste Gas,0.0
Logan,39091,2011,count_Waste Gas,0.0
Logan,39091,2012,count_Waste Gas,0.0
Logan,39091,2013,count_Waste Gas,0.0
Logan,39091,2014,count_Waste Gas,0
Logan,39091,2015,count_Waste Gas,0.0
Logan,39091,2016,count_Waste Gas,0
Logan,39091,2017,count_Waste Gas,0.0
Logan,39091,2018,count_Waste Gas,0.0
Logan,39091,2019,count_Waste Gas,0.0
Logan,39091,2020,count_Waste Gas,0.0
Logan,39091,2021,count_Waste Gas,0.0
Logan,39091,2022,count_Waste Gas,0.0
Logan,39091,2023,count_Waste Gas,0.0
Logan,39091,2024,count_Waste Gas,0.0
Logan,39091,2000,count_Wind,0
Logan,39091,2001,count_Wind,0
Logan,39091,2002,count_Wind,0
Logan,39091,2003,count_Wind,0
Logan,39091,2004,count_Wind,0
Logan,39091,2005,count_Wind,0
Logan,39091,2006,count_Wind,0
Logan,39091,2007,count_Wind,0
Logan,39091,2008,count_Wind,0
Logan,39091,2009,count_Wind,0
Logan,39091,2010,count_Wind,2.0
Logan,39091,2011,count_Wind,0.0
Logan,39091,2012,count_Wind,0.0
Logan,39091,2013,count_Wind,0.0
Logan,39091,2014,count_Wind,0
Logan,39091,2015,count_Wind,0.0
Logan,39091,2016,count_Wind,0
Logan,39091,2017,count_Wind,0.0
Logan,39091,2018,count_Wind,0.0
Logan,39091,2019,count_Wind,0.0
Logan,39091,2020,count_Wind,0.0
Logan,39091,2021,count_Wind,0.0
Logan,39091,2022,count_Wind,0.0
Logan,39091,2023,count_Wind,0.0
Logan,39091,2024,count_Wind,0.0
Logan,39091,2000,total_Biofuel,0
Logan,39091,2001,total_Biofuel,0
Logan,39091,2002,total_Biofuel,0
Logan,39091,2003,total_Biofuel,0
Logan,39091,2004,total_Biofuel,0
Logan,39091,2005,total_Biofuel,0
Logan,39091,2006,total_Biofuel,0
Logan,39091,2007,total_Biofuel,0
Logan,39091,2008,total_Biofuel,0
Logan,39091,2009,total_Biofuel,0
Logan,39091,2010,total_Biofuel,0.0
Logan,39091,2011,total_Biofuel,0.0
Logan,39091,2012,total_Biofuel,0.0
Logan,39091,2013,total_Biofuel,0.0
Logan,39091,2014,total_Biofuel,0
Logan,39091,2015,total_Biofuel,0.0
Logan,39091,2016,total_Biofuel,0
Logan,39091,2017,total_Biofuel,0.0
Logan,39091,2018,total_Biofuel,0.0
Logan,39091,2019,total_Biofuel,0.0
Logan,39091,2020,total_Biofuel,0.0
Logan,39091,2021,total_Biofuel,0.0
Logan,39091,2022,total_Biofuel,0.0
Logan,39091,2023,total_Biofuel,0.0
Logan,39091,2024,total_Biofuel,0.0
Logan,39091,2000,total_Energy Storage,0
Logan,39091,2001,total_Energy Storage,0
Logan,39091,2002,total_Energy Storage,0
Logan,39091,2003,total_Energy Storage,0
Logan,39091,2004,total_Energy Storage,0
Logan,39091,2005,total_Energy Storage,0
Logan,39091,2006,total_Energy Storage,0
Logan,39091,2007,total_Energy Storage,0
Logan,39091,2008,total_Energy Storage,0
Logan,39091,2009,total_Energy Storage,0
Logan,39091,2010,total_Energy Storage,0.0
Logan,39091,2011,total_Energy Storage,0.0
Logan,39091,2012,total_Energy Storage,0.0
Logan,39091,2013,total_Energy Storage,0.0
Logan,39091,2014,total_Energy Storage,0
Logan,39091,2015,total_Energy Storage,0.0
Logan,39091,2016,total_Energy Storage,0
Logan,39091,2017,total_Energy Storage,0.0
Logan,39091,2018,total_Energy Storage,0.0
Logan,39091,2019,total_Energy Storage,0.0
Logan,39091,2020,total_Energy Storage,0.0
Logan,39091,2021,total_Energy Storage,0.0
Logan,39091,2022,total_Energy Storage,0.0
Logan,39091,2023,total_Energy Storage,0.0
Logan,39091,2024,total_Energy Storage,0.0
Logan,39091,2000,total_Natural Gas/Propane,0
Logan,39091,2001,total_Natural Gas/Propane,0
Logan,39091,2002,total_Natural Gas/Propane,0
Logan,39091,2003,total_Natural Gas/Propane,0
Logan,39091,2004,total_Natural Gas/Propane,0
Logan,39091,2005,total_Natural Gas/Propane,0
Logan,39091,2006,total_Natural Gas/Propane,0
Logan,39091,2007,total_Natural Gas/Propane,0
Logan,39091,2008,total_Natural Gas/Propane,0
Logan,39091,2009,total_Natural Gas/Propane,0
Logan,39091,2010,total_Natural Gas/Propane,0.0
Logan,39091,2011,total_Natural Gas/Propane,0.0
Logan,39091,2012,total_Natural Gas/Propane,0.0
Logan,39091,2013,total_Natural Gas/Propane,0.0
Logan,39091,2014,total_Natural Gas/Propane,0
Logan,39091,2015,total_Natural Gas/Propane,0.0
Logan,39091,2016,total_Natural Gas/Propane,0
Logan,39091,2017,total_Natural Gas/Propane,0.0
Logan,39091,2018,total_Natural Gas/Propane,0.0
Logan,39091,2019,total_Natural Gas/Propane,0.0
Logan,39091,2020,total_Natural Gas/Propane,0.0
Logan,39091,2021,total_Natural Gas/Propane,0.0
Logan,39091,2022,total_Natural Gas/Propane,0.0
Logan,39091,2023,total_Natural Gas/Propane,0.0
Logan,39091,2024,total_Natural Gas/Propane,0.0
Logan,39091,2000,total_Solar,0
Logan,39091,2001,total_Solar,0
Logan,39091,2002,total_Solar,0
Logan,39091,2003,total_Solar,0
Logan,39091,2004,total_Solar,0
Logan,39091,2005,total_Solar,0
Logan,39091,2006,total_Solar,0
Logan,39091,2007,total_Solar,0
Logan,39091,2008,total_Solar,0
Logan,39091,2009,total_Solar,0
Logan,39091,2010,total_Solar,0.0
Logan,39091,2011,total_Solar,30.0
Logan,39091,2012,total_Solar,1.7
Logan,39091,2013,total_Solar,9.46
Logan,39091,2014,total_Solar,0
Logan,39091,2015,total_Solar,8.0
Logan,39091,2016,total_Solar,0
Logan,39091,2017,total_Solar,12.0
Logan,39091,2018,total_Solar,15.2
Logan,39091,2019,total_Solar,66.42
Logan,39091,2020,total_Solar,62.31
Logan,39091,2021,total_Solar,55.48
Logan,39091,2022,total_Solar,98.52
Logan,39091,2023,total_Solar,139.945
Logan,39091,2024,total_Solar,72.18
Logan,39091,2000,total_Waste Gas,0
Logan,39091,2001,total_Waste Gas,0
Logan,39091,2002,total_Waste Gas,0
Logan,39091,2003,total_Waste Gas,0
Logan,39091,2004,total_Waste Gas,0
Logan,39091,2005,total_Waste Gas,0
Logan,39091,2006,total_Waste Gas,0
Logan,39091,2007,total_Waste Gas,0
Logan,39091,2008,total_Waste Gas,0
Logan,39091,2009,total_Waste Gas,0
Logan,39091,2010,total_Waste Gas,0.0
Logan,39091,2011,total_Waste Gas,0.0
Logan,39091,2012,total_Waste Gas,0.0
Logan,39091,2013,total_Waste Gas,0.0
Logan,39091,2014,total_Waste Gas,0
Logan,39091,2015,total_Waste Gas,0.0
Logan,39091,2016,total_Waste Gas,0
Logan,39091,2017,total_Waste Gas,0.0
Logan,39091,2018,total_Waste Gas,0.0
Logan,39091,2019,total_Waste Gas,0.0
Logan,39091,2020,total_Waste Gas,0.0
Logan,39091,2021,total_Waste Gas,0.0
Logan,39091,2022,total_Waste Gas,0.0
Logan,39091,2023,total_Waste Gas,0.0
Logan,39091,2024,total_Waste Gas,0.0
Logan,39091,2000,total_Wind,0
Logan,39091,2001,total_Wind,0
Logan,39091,2002,total_Wind,0
Logan,39091,2003,total_Wind,0
Logan,39091,2004,total_Wind,0
Logan,39091,2005,total_Wind,0
Logan,39091,2006,total_Wind,0
Logan,39091,2007,total_Wind,0
Logan,39091,2008,total_Wind,0
Logan,39091,2009,total_Wind,0
Logan,39091,2010,total_Wind,16.0
Logan,39091,2011,total_Wind,0.0
Logan,39091,2012,total_Wind,0.0
Logan,39091,2013,total_Wind,0.0
Logan,39091,2014,total_Wind,0
Logan,39091,2015,total_Wind,0.0
Logan,39091,2016,total_Wind,0
Logan,39091,2017,total_Wind,0.0
Logan,39091,2018,total_Wind,0.0
Logan,39091,2019,total_Wind,0.0
Logan,39091,2020,total_Wind,0.0
Logan,39091,2021,total_Wind,0.0
Logan,39091,2022,total_Wind,0.0
Logan,39091,2023,total_Wind,0.0
Logan,39091,2024,total_Wind,0.0
Madison,39097,2000,count_Biofuel,0
Madison,39097,2001,count_Biofuel,0
Madison,39097,2002,count_Biofuel,0
Madison,39097,2003,count_Biofuel,0
Madison,39097,2004,count_Biofuel,0
Madison,39097,2005,count_Biofuel,0
Madison,39097,2006,count_Biofuel,0
Madison,39097,2007,count_Biofuel,0
Madison,39097,2008,count_Biofuel,0.0
Madison,39097,2009,count_Biofuel,0
Madison,39097,2010,count_Biofuel,0.0
Madison,39097,2011,count_Biofuel,0.0
Madison,39097,2012,count_Biofuel,0.0
Madison,39097,2013,count_Biofuel,0.0
Madison,39097,2014,count_Biofuel,0.0
Madison,39097,2015,count_Biofuel,0.0
Madison,39097,2016,count_Biofuel,0.0
Madison,39097,2017,count_Biofuel,0.0
Madison,39097,2018,count_Biofuel,0.0
Madison,39097,2019,count_Biofuel,0.0
Madison,39097,2020,count_Biofuel,0.0
Madison,39097,2021,count_Biofuel,0.0
Madison,39097,2022,count_Biofuel,0.0
Madison,39097,2023,count_Biofuel,0.0
Madison,39097,2024,count_Biofuel,0.0
Madison,39097,2000,count_Energy Storage,0
Madison,39097,2001,count_Energy Storage,0
Madison,39097,2002,count_Energy Storage,0
Madison,39097,2003,count_Energy Storage,0
Madison,39097,2004,count_Energy Storage,0
Madison,39097,2005,count_Energy Storage,0
Madison,39097,2006,count_Energy Storage,0
Madison,39097,2007,count_Energy Storage,0
Madison,39097,2008,count_Energy Storage,0.0
Madison,39097,2009,count_Energy Storage,0
Madison,39097,2010,count_Energy Storage,0.0
Madison,39097,2011,count_Energy Storage,0.0
Madison,39097,2012,count_Energy Storage,0.0
Madison,39097,2013,count_Energy Storage,0.0
Madison,39097,2014,count_Energy Storage,0.0
Madison,39097,2015,count_Energy Storage,0.0
Madison,39097,2016,count_Energy Storage,0.0
Madison,39097,2017,count_Energy Storage,0.0
Madison,39097,2018,count_Energy Storage,0.0
Madison,39097,2019,count_Energy Storage,0.0
Madison,39097,2020,count_Energy Storage,0.0
Madison,39097,2021,count_Energy Storage,0.0
Madison,39097,2022,count_Energy Storage,3.0
Madison,39097,2023,count_Energy Storage,2.0
Madison,39097,2024,count_Energy Storage,0.0
Madison,39097,2000,count_Natural Gas/Propane,0
Madison,39097,2001,count_Natural Gas/Propane,0
Madison,39097,2002,count_Natural Gas/Propane,0
Madison,39097,2003,count_Natural Gas/Propane,0
Madison,39097,2004,count_Natural Gas/Propane,0
Madison,39097,2005,count_Natural Gas/Propane,0
Madison,39097,2006,count_Natural Gas/Propane,0
Madison,39097,2007,count_Natural Gas/Propane,0
Madison,39097,2008,count_Natural Gas/Propane,0.0
Madison,39097,2009,count_Natural Gas/Propane,0
Madison,39097,2010,count_Natural Gas/Propane,0.0
Madison,39097,2011,count_Natural Gas/Propane,0.0
Madison,39097,2012,count_Natural Gas/Propane,0.0
Madison,39097,2013,count_Natural Gas/Propane,0.0
Madison,39097,2014,count_Natural Gas/Propane,0.0
Madison,39097,2015,count_Natural Gas/Propane,0.0
Madison,39097,2016,count_Natural Gas/Propane,0.0
Madison,39097,2017,count_Natural Gas/Propane,0.0
